food_item_id,restaurant_id,veg_nonveg,price,fooditem_name
3283,219,veg,291,"Chole Bhature"
3284,205,non-veg,289,"Chicken 65"
3285,95,non-veg,296,"Mutton Rogan Josh"
3286,157,veg,216,"Paneer Tikka"
3287,8,non-veg,274,"Mutton Rogan Josh"
3288,195,non-veg,303,"Butter Chicken"
3289,207,veg,277,"Masala Dosa"
3290,260,veg,184,"Paneer Tikka"
3291,55,non-veg,152,"Mutton Rogan Josh"
3292,183,veg,129,"Masala Dosa"
3293,34,veg,206,"Veg Biryani"
3294,145,veg,283,"Masala Dosa"
3295,292,veg,218,"Masala Dosa"
3296,108,veg,183,"Chole Bhature"
3297,58,non-veg,258,"Chicken Biryani"
3298,242,non-veg,321,"Fish Curry"
3299,299,non-veg,191,"Chicken Biryani"
3300,58,non-veg,229,"Chicken Biryani"
3301,61,non-veg,285,"Mutton Rogan Josh"
3302,66,veg,157,"Aloo Paratha"
3303,254,veg,276,"Chole Bhature"
3304,265,non-veg,225,"Chicken Biryani"
3305,155,veg,196,"Masala Dosa"
3306,155,non-veg,241,"Chicken 65"
3307,193,veg,179,"Veg Biryani"
3308,237,non-veg,216,"Fish Curry"
3309,266,veg,299,"Chole Bhature"
3310,34,veg,233,"Veg Biryani"
3311,158,non-veg,146,"Chicken Biryani"
3312,250,non-veg,242,"Chicken 65"
3313,88,non-veg,278,"Fish Curry"
3314,227,veg,258,"Veg Biryani"
3315,27,non-veg,269,"Fish Curry"
3316,235,veg,187,"Paneer Tikka"
3317,209,veg,246,"Aloo Paratha"
3318,226,veg,319,"Chole Bhature"
3319,238,non-veg,265,"Chicken 65"
3320,266,non-veg,221,"Fish Curry"
3321,237,veg,208,"Masala Dosa"
3322,265,veg,279,"Chole Bhature"
3323,168,non-veg,258,"Chicken Biryani"
3324,172,non-veg,255,"Fish Curry"
3325,234,veg,191,"Veg Biryani"
3326,244,non-veg,285,"Chicken Biryani"
3327,192,non-veg,108,"Butter Chicken"
3328,37,non-veg,180,"Butter Chicken"
3329,54,veg,211,"Veg Biryani"
3330,90,veg,264,"Masala Dosa"
3331,196,non-veg,146,"Butter Chicken"
3332,188,non-veg,241,"Fish Curry"
3333,168,veg,233,"Veg Biryani"
3334,273,non-veg,180,"Mutton Rogan Josh"
3335,207,non-veg,266,"Butter Chicken"
3336,111,non-veg,248,"Fish Curry"
3337,70,veg,155,"Paneer Tikka"
3338,27,non-veg,207,"Chicken Biryani"
3339,150,non-veg,199,"Chicken Biryani"
3340,193,non-veg,206,"Butter Chicken"
3341,55,non-veg,266,"Chicken 65"
3342,25,non-veg,241,"Mutton Rogan Josh"
3343,88,non-veg,168,"Chicken Biryani"
3344,83,veg,242,"Aloo Paratha"
3345,100,veg,147,"Paneer Tikka"
3346,217,non-veg,249,"Chicken Biryani"
3347,59,non-veg,230,"Chicken 65"
3348,140,non-veg,228,"Butter Chicken"
3349,129,non-veg,119,"Chicken Biryani"
3350,18,veg,264,"Paneer Tikka"
3351,252,non-veg,152,"Chicken Biryani"
3352,211,veg,147,"Masala Dosa"
3353,186,veg,171,"Veg Biryani"
3354,193,non-veg,246,"Chicken 65"
3355,296,non-veg,253,"Chicken Biryani"
3356,182,veg,188,"Paneer Tikka"
3357,139,veg,230,"Masala Dosa"
3358,24,non-veg,121,"Butter Chicken"
3359,234,non-veg,157,"Butter Chicken"
3360,288,non-veg,264,"Fish Curry"
3361,260,veg,237,"Veg Biryani"
3362,85,non-veg,234,"Chicken Biryani"
3363,201,non-veg,211,"Chicken 65"
3364,258,veg,129,"Paneer Tikka"
3365,106,veg,160,"Chole Bhature"
3366,107,veg,260,"Chole Bhature"
3367,76,veg,248,"Veg Biryani"
3368,23,non-veg,208,"Fish Curry"
3369,204,veg,204,"Masala Dosa"
3370,282,non-veg,236,"Chicken 65"
3371,18,non-veg,261,"Chicken Biryani"
3372,215,veg,285,"Veg Biryani"
3373,167,non-veg,222,"Butter Chicken"
3374,101,non-veg,146,"Chicken Biryani"
3375,153,non-veg,292,"Chicken Biryani"
3376,18,non-veg,282,"Mutton Rogan Josh"
3377,38,veg,287,"Masala Dosa"
3378,188,non-veg,121,"Fish Curry"
3379,136,veg,167,"Veg Biryani"
3380,86,non-veg,226,"Mutton Rogan Josh"
3381,170,veg,246,"Masala Dosa"
3382,87,veg,251,"Veg Biryani"
3383,141,non-veg,281,"Fish Curry"
3384,204,veg,259,"Chole Bhature"
3385,45,veg,183,"Aloo Paratha"
3386,208,non-veg,253,"Mutton Rogan Josh"
3387,91,veg,180,"Veg Biryani"
3388,60,veg,251,"Veg Biryani"
3389,59,veg,220,"Chole Bhature"
3390,233,veg,212,"Aloo Paratha"
3391,150,veg,152,"Masala Dosa"
3392,179,veg,150,"Aloo Paratha"
3393,283,non-veg,323,"Fish Curry"
3394,200,veg,246,"Veg Biryani"
3395,249,veg,251,"Masala Dosa"
3396,187,veg,158,"Veg Biryani"
3397,256,veg,256,"Masala Dosa"
3398,25,veg,290,"Masala Dosa"
3399,112,non-veg,191,"Chicken Biryani"
3400,200,non-veg,248,"Chicken 65"
3401,266,veg,225,"Aloo Paratha"
3402,247,non-veg,203,"Mutton Rogan Josh"
3403,27,veg,159,"Paneer Tikka"
3404,249,non-veg,229,"Chicken Biryani"
3405,210,veg,161,"Chole Bhature"
3406,80,veg,270,"Masala Dosa"
3407,232,veg,146,"Chole Bhature"
3408,111,non-veg,202,"Fish Curry"
3409,256,veg,158,"Aloo Paratha"
3410,209,non-veg,207,"Chicken 65"
3411,81,non-veg,226,"Mutton Rogan Josh"
3412,127,veg,323,"Veg Biryani"
3413,110,veg,223,"Chole Bhature"
3414,90,veg,294,"Aloo Paratha"
3415,258,veg,236,"Veg Biryani"
3416,257,veg,331,"Aloo Paratha"
3417,16,veg,155,"Chole Bhature"
3418,119,non-veg,193,"Butter Chicken"
3419,138,non-veg,238,"Fish Curry"
3420,96,non-veg,243,"Fish Curry"
3421,70,non-veg,163,"Mutton Rogan Josh"
3422,248,veg,251,"Masala Dosa"
3423,53,non-veg,167,"Fish Curry"
3424,164,veg,198,"Paneer Tikka"
3425,96,non-veg,170,"Fish Curry"
3426,44,non-veg,221,"Fish Curry"
3427,217,veg,195,"Aloo Paratha"
3428,152,non-veg,179,"Chicken Biryani"
3429,298,non-veg,205,"Mutton Rogan Josh"
3430,175,non-veg,246,"Fish Curry"
3431,295,non-veg,273,"Mutton Rogan Josh"
3432,246,veg,186,"Paneer Tikka"
3433,109,veg,197,"Paneer Tikka"
3434,99,veg,212,"Aloo Paratha"
3435,276,non-veg,235,"Mutton Rogan Josh"
3436,28,non-veg,285,"Butter Chicken"
3437,175,veg,265,"Veg Biryani"
3438,185,non-veg,198,"Chicken 65"
3439,195,non-veg,259,"Chicken 65"
3440,32,veg,221,"Masala Dosa"
3441,141,non-veg,278,"Chicken 65"
3442,54,non-veg,158,"Butter Chicken"
3443,138,veg,194,"Chole Bhature"
3444,54,non-veg,205,"Butter Chicken"
3445,62,non-veg,229,"Mutton Rogan Josh"
3446,140,veg,143,"Masala Dosa"
3447,96,non-veg,209,"Butter Chicken"
3448,246,veg,118,"Aloo Paratha"
3449,120,non-veg,152,"Mutton Rogan Josh"
3450,233,non-veg,149,"Chicken Biryani"
3451,188,veg,144,"Aloo Paratha"
3452,260,veg,242,"Masala Dosa"
3453,52,veg,193,"Chole Bhature"
3454,166,veg,249,"Masala Dosa"
3455,104,non-veg,220,"Butter Chicken"
3456,40,veg,179,"Veg Biryani"
3457,179,non-veg,201,"Mutton Rogan Josh"
3458,184,non-veg,260,"Butter Chicken"
3459,86,non-veg,237,"Fish Curry"
3460,211,veg,205,"Masala Dosa"
3461,277,veg,247,"Aloo Paratha"
3462,175,veg,295,"Masala Dosa"
3463,178,non-veg,292,"Chicken Biryani"
3464,294,veg,205,"Aloo Paratha"
3465,219,veg,295,"Chole Bhature"
3466,101,veg,204,"Chole Bhature"
3467,215,non-veg,180,"Chicken Biryani"
3468,265,non-veg,257,"Chicken Biryani"
3469,213,non-veg,306,"Fish Curry"
3470,42,non-veg,156,"Chicken Biryani"
3471,164,non-veg,243,"Butter Chicken"
3472,11,non-veg,268,"Butter Chicken"
3473,41,veg,255,"Veg Biryani"
3474,248,veg,272,"Veg Biryani"
3475,123,veg,229,"Masala Dosa"
3476,271,non-veg,283,"Chicken Biryani"
3477,231,veg,268,"Aloo Paratha"
3478,73,veg,221,"Chole Bhature"
3479,87,veg,205,"Paneer Tikka"
3480,194,non-veg,333,"Chicken 65"
3481,161,non-veg,228,"Fish Curry"
3482,8,veg,241,"Aloo Paratha"
3483,187,non-veg,242,"Butter Chicken"
3484,232,non-veg,202,"Fish Curry"
3485,134,non-veg,183,"Chicken Biryani"
3486,152,veg,277,"Aloo Paratha"
3487,26,veg,330,"Aloo Paratha"
3488,65,non-veg,215,"Mutton Rogan Josh"
3489,177,non-veg,218,"Mutton Rogan Josh"
3490,298,non-veg,166,"Chicken Biryani"
3491,183,veg,245,"Aloo Paratha"
3492,101,non-veg,257,"Chicken Biryani"
3493,170,non-veg,211,"Butter Chicken"
3494,98,veg,228,"Masala Dosa"
3495,249,veg,216,"Chole Bhature"
3496,275,non-veg,201,"Chicken 65"
3497,238,non-veg,223,"Mutton Rogan Josh"
3498,263,non-veg,154,"Chicken 65"
3499,172,non-veg,266,"Butter Chicken"
3500,101,non-veg,250,"Mutton Rogan Josh"
3501,255,veg,188,"Paneer Tikka"
3502,224,non-veg,268,"Butter Chicken"
3503,171,non-veg,245,"Butter Chicken"
3504,190,veg,271,"Veg Biryani"
3505,258,veg,238,"Aloo Paratha"
3506,121,veg,291,"Aloo Paratha"
3507,78,non-veg,258,"Fish Curry"
3508,63,non-veg,202,"Chicken 65"
3509,113,veg,244,"Chole Bhature"
3510,135,veg,209,"Paneer Tikka"
3511,159,veg,269,"Aloo Paratha"
3512,200,veg,252,"Chole Bhature"
3513,282,non-veg,141,"Mutton Rogan Josh"
3514,159,veg,244,"Chole Bhature"
3515,239,veg,211,"Masala Dosa"
3516,237,non-veg,278,"Mutton Rogan Josh"
3517,26,non-veg,298,"Mutton Rogan Josh"
3518,165,veg,181,"Paneer Tikka"
3519,203,non-veg,251,"Chicken Biryani"
3520,12,non-veg,263,"Butter Chicken"
3521,144,non-veg,156,"Chicken Biryani"
3522,140,veg,175,"Paneer Tikka"
3523,263,veg,154,"Aloo Paratha"
3524,27,veg,164,"Chole Bhature"
3525,15,veg,265,"Masala Dosa"
3526,23,veg,250,"Paneer Tikka"
3527,132,non-veg,192,"Butter Chicken"
3528,178,non-veg,177,"Fish Curry"
3529,247,veg,167,"Aloo Paratha"
3530,254,non-veg,263,"Mutton Rogan Josh"
3531,161,non-veg,208,"Chicken 65"
3532,70,non-veg,178,"Butter Chicken"
3533,126,non-veg,159,"Mutton Rogan Josh"
3534,293,veg,265,"Masala Dosa"
3535,288,veg,206,"Paneer Tikka"
3536,151,veg,135,"Masala Dosa"
3537,217,veg,249,"Veg Biryani"
3538,135,veg,208,"Masala Dosa"
3539,149,veg,310,"Veg Biryani"
3540,100,veg,250,"Chole Bhature"
3541,22,non-veg,208,"Chicken Biryani"
3542,52,veg,300,"Paneer Tikka"
3543,9,non-veg,214,"Butter Chicken"
3544,113,veg,314,"Aloo Paratha"
3545,237,veg,190,"Paneer Tikka"
3546,279,veg,278,"Masala Dosa"
3547,278,veg,295,"Veg Biryani"
3548,4,veg,238,"Chole Bhature"
3549,123,non-veg,208,"Mutton Rogan Josh"
3550,33,veg,231,"Aloo Paratha"
3551,179,non-veg,235,"Mutton Rogan Josh"
3552,268,non-veg,275,"Butter Chicken"
3553,84,non-veg,224,"Chicken Biryani"
3554,119,non-veg,132,"Chicken 65"
3555,116,veg,269,"Veg Biryani"
3556,39,non-veg,112,"Fish Curry"
3557,13,veg,279,"Aloo Paratha"
3558,246,veg,310,"Aloo Paratha"
3559,124,non-veg,195,"Butter Chicken"
3560,13,non-veg,184,"Mutton Rogan Josh"
3561,110,veg,230,"Veg Biryani"
3562,111,non-veg,198,"Chicken 65"
3563,92,non-veg,249,"Chicken 65"
3564,267,veg,263,"Masala Dosa"
3565,281,non-veg,240,"Fish Curry"
3566,14,veg,215,"Paneer Tikka"
3567,187,non-veg,277,"Fish Curry"
3568,282,non-veg,212,"Mutton Rogan Josh"
3569,3,non-veg,200,"Fish Curry"
3570,54,non-veg,158,"Chicken Biryani"
3571,88,veg,242,"Veg Biryani"
3572,28,veg,263,"Chole Bhature"
3573,272,veg,115,"Aloo Paratha"
3574,107,veg,258,"Paneer Tikka"
3575,55,veg,305,"Masala Dosa"
3576,68,veg,235,"Paneer Tikka"
3577,89,non-veg,232,"Mutton Rogan Josh"
3578,59,veg,245,"Veg Biryani"
3579,29,veg,306,"Veg Biryani"
3580,109,veg,247,"Paneer Tikka"
3581,82,non-veg,258,"Chicken Biryani"
3582,220,non-veg,223,"Chicken 65"
3583,61,veg,242,"Veg Biryani"
3584,83,veg,204,"Masala Dosa"
3585,187,non-veg,216,"Chicken 65"
3586,204,non-veg,136,"Mutton Rogan Josh"
3587,297,veg,302,"Aloo Paratha"
3588,17,non-veg,185,"Fish Curry"
3589,256,non-veg,309,"Butter Chicken"
3590,219,veg,241,"Veg Biryani"
3591,179,non-veg,328,"Fish Curry"
3592,182,non-veg,274,"Fish Curry"
3593,214,non-veg,313,"Fish Curry"
3594,249,veg,219,"Chole Bhature"
3595,188,veg,264,"Veg Biryani"
3596,144,non-veg,207,"Chicken Biryani"
3597,300,veg,213,"Chole Bhature"
3598,170,non-veg,158,"Chicken 65"
3599,159,veg,229,"Veg Biryani"
3600,256,non-veg,220,"Chicken Biryani"
3601,154,non-veg,208,"Mutton Rogan Josh"
3602,200,veg,236,"Aloo Paratha"
3603,259,non-veg,266,"Chicken Biryani"
3604,53,non-veg,315,"Butter Chicken"
3605,170,veg,143,"Masala Dosa"
3606,93,non-veg,161,"Butter Chicken"
3607,115,veg,246,"Masala Dosa"
3608,136,non-veg,340,"Butter Chicken"
3609,194,veg,216,"Chole Bhature"
3610,151,non-veg,295,"Fish Curry"
3611,47,non-veg,200,"Chicken Biryani"
3612,142,non-veg,237,"Chicken 65"
3613,280,non-veg,272,"Butter Chicken"
3614,170,non-veg,194,"Chicken 65"
3615,222,non-veg,309,"Butter Chicken"
3616,174,veg,291,"Masala Dosa"
3617,165,veg,111,"Masala Dosa"
3618,34,veg,262,"Veg Biryani"
3619,295,non-veg,214,"Butter Chicken"
3620,63,veg,322,"Chole Bhature"
3621,123,veg,214,"Veg Biryani"
3622,290,veg,140,"Paneer Tikka"
3623,145,non-veg,295,"Chicken 65"
3624,53,non-veg,114,"Fish Curry"
3625,186,non-veg,252,"Fish Curry"
3626,135,non-veg,245,"Fish Curry"
3627,87,veg,267,"Paneer Tikka"
3628,84,veg,290,"Aloo Paratha"
3629,46,veg,284,"Aloo Paratha"
3630,165,non-veg,223,"Chicken 65"
3631,281,non-veg,225,"Butter Chicken"
3632,18,non-veg,200,"Fish Curry"
3633,62,veg,243,"Aloo Paratha"
3634,190,non-veg,213,"Mutton Rogan Josh"
3635,297,non-veg,311,"Chicken Biryani"
3636,48,non-veg,163,"Chicken 65"
3637,109,non-veg,188,"Chicken Biryani"
3638,285,veg,288,"Veg Biryani"
3639,185,non-veg,244,"Chicken 65"
3640,238,veg,207,"Veg Biryani"
3641,70,non-veg,235,"Chicken 65"
3642,192,non-veg,250,"Chicken 65"
3643,15,non-veg,253,"Chicken Biryani"
3644,255,non-veg,104,"Chicken Biryani"
3645,87,veg,223,"Chole Bhature"
3646,71,veg,263,"Aloo Paratha"
3647,188,non-veg,199,"Chicken 65"
3648,241,veg,242,"Chole Bhature"
3649,100,non-veg,177,"Mutton Rogan Josh"
3650,245,non-veg,278,"Chicken 65"
3651,44,veg,315,"Aloo Paratha"
3652,271,non-veg,136,"Chicken Biryani"
3653,45,veg,250,"Masala Dosa"
3654,167,veg,149,"Masala Dosa"
3655,137,veg,155,"Masala Dosa"
3656,227,veg,237,"Veg Biryani"
3657,75,non-veg,268,"Chicken 65"
3658,123,veg,172,"Aloo Paratha"
3659,263,veg,230,"Masala Dosa"
3660,89,veg,256,"Aloo Paratha"
3661,93,veg,211,"Chole Bhature"
3662,123,non-veg,302,"Chicken Biryani"
3663,264,veg,277,"Veg Biryani"
3664,181,non-veg,210,"Chicken Biryani"
3665,149,veg,183,"Chole Bhature"
3666,8,veg,179,"Aloo Paratha"
3667,69,non-veg,174,"Chicken Biryani"
3668,64,veg,256,"Paneer Tikka"
3669,253,non-veg,140,"Butter Chicken"
3670,115,veg,315,"Chole Bhature"
3671,294,veg,213,"Chole Bhature"
3672,255,veg,219,"Masala Dosa"
3673,267,veg,280,"Masala Dosa"
3674,84,veg,195,"Paneer Tikka"
3675,80,non-veg,247,"Chicken 65"
3676,148,non-veg,133,"Butter Chicken"
3677,198,non-veg,194,"Chicken Biryani"
3678,214,veg,200,"Paneer Tikka"
3679,55,veg,218,"Chole Bhature"
3680,194,non-veg,278,"Fish Curry"
3681,110,non-veg,238,"Butter Chicken"
3682,60,veg,130,"Chole Bhature"
3683,54,veg,228,"Chole Bhature"
3684,278,non-veg,208,"Chicken Biryani"
3685,289,veg,266,"Aloo Paratha"
3686,300,non-veg,205,"Fish Curry"
3687,225,veg,256,"Chole Bhature"
3688,76,veg,226,"Chole Bhature"
3689,157,veg,249,"Paneer Tikka"
3690,211,veg,132,"Aloo Paratha"
3691,135,non-veg,184,"Fish Curry"
3692,155,non-veg,245,"Fish Curry"
3693,249,non-veg,182,"Chicken 65"
3694,163,veg,247,"Chole Bhature"
3695,262,non-veg,229,"Fish Curry"
3696,9,veg,192,"Paneer Tikka"
3697,43,non-veg,176,"Chicken 65"
3698,40,veg,169,"Aloo Paratha"
3699,224,non-veg,189,"Fish Curry"
3700,110,non-veg,194,"Mutton Rogan Josh"
3701,226,veg,170,"Chole Bhature"
3702,84,non-veg,202,"Chicken Biryani"
3703,1,veg,239,"Aloo Paratha"
3704,141,veg,257,"Masala Dosa"
3705,71,veg,326,"Masala Dosa"
3706,75,veg,155,"Veg Biryani"
3707,248,non-veg,327,"Butter Chicken"
3708,26,veg,171,"Veg Biryani"
3709,121,non-veg,183,"Mutton Rogan Josh"
3710,191,veg,187,"Paneer Tikka"
3711,272,veg,237,"Veg Biryani"
3712,280,veg,277,"Veg Biryani"
3713,82,veg,248,"Aloo Paratha"
3714,190,veg,259,"Paneer Tikka"
3715,260,veg,140,"Aloo Paratha"
3716,139,veg,242,"Aloo Paratha"
3717,287,veg,117,"Chole Bhature"
3718,211,non-veg,206,"Butter Chicken"
3719,174,veg,173,"Chole Bhature"
3720,146,non-veg,311,"Chicken Biryani"
3721,66,veg,161,"Chole Bhature"
3722,95,non-veg,185,"Butter Chicken"
3723,17,veg,202,"Aloo Paratha"
3724,236,veg,197,"Paneer Tikka"
3725,114,veg,240,"Chole Bhature"
3726,2,non-veg,204,"Butter Chicken"
3727,246,veg,201,"Aloo Paratha"
3728,249,veg,152,"Masala Dosa"
3729,188,non-veg,313,"Chicken 65"
3730,40,veg,166,"Masala Dosa"
3731,292,veg,238,"Veg Biryani"
3732,144,non-veg,191,"Chicken 65"
3733,20,non-veg,192,"Mutton Rogan Josh"
3734,183,veg,147,"Aloo Paratha"
3735,47,non-veg,255,"Mutton Rogan Josh"
3736,55,non-veg,159,"Mutton Rogan Josh"
3737,55,veg,217,"Paneer Tikka"
3738,152,veg,271,"Masala Dosa"
3739,200,veg,217,"Paneer Tikka"
3740,114,veg,203,"Veg Biryani"
3741,242,non-veg,111,"Chicken Biryani"
3742,10,veg,315,"Veg Biryani"
3743,276,non-veg,289,"Mutton Rogan Josh"
3744,123,non-veg,239,"Butter Chicken"
3745,231,veg,227,"Aloo Paratha"
3746,258,veg,141,"Veg Biryani"
3747,91,veg,194,"Masala Dosa"
3748,275,veg,201,"Masala Dosa"
3749,243,veg,233,"Chole Bhature"
3750,48,veg,192,"Aloo Paratha"
3751,106,veg,216,"Paneer Tikka"
3752,79,veg,195,"Veg Biryani"
3753,19,non-veg,261,"Mutton Rogan Josh"
3754,286,veg,159,"Chole Bhature"
3755,295,veg,236,"Chole Bhature"
3756,173,non-veg,204,"Mutton Rogan Josh"
3757,40,non-veg,187,"Chicken 65"
3758,190,non-veg,220,"Chicken 65"
3759,106,non-veg,218,"Fish Curry"
3760,145,veg,196,"Masala Dosa"
3761,131,non-veg,255,"Mutton Rogan Josh"
3762,65,veg,339,"Veg Biryani"
3763,200,veg,250,"Veg Biryani"
3764,7,non-veg,281,"Fish Curry"
3765,86,veg,235,"Chole Bhature"
3766,23,non-veg,309,"Chicken 65"
3767,134,veg,251,"Chole Bhature"
3768,273,veg,192,"Veg Biryani"
3769,247,veg,308,"Aloo Paratha"
3770,21,veg,338,"Chole Bhature"
3771,249,veg,222,"Paneer Tikka"
3772,24,veg,235,"Chole Bhature"
3773,121,non-veg,241,"Butter Chicken"
3774,50,non-veg,249,"Fish Curry"
3775,131,veg,149,"Paneer Tikka"
3776,134,veg,193,"Veg Biryani"
3777,269,non-veg,164,"Chicken 65"
3778,174,non-veg,221,"Fish Curry"
3779,219,non-veg,247,"Fish Curry"
3780,192,non-veg,295,"Chicken 65"
3781,134,veg,267,"Chole Bhature"
3782,83,veg,225,"Chole Bhature"
3783,272,veg,244,"Veg Biryani"
3784,264,non-veg,246,"Chicken 65"
3785,32,non-veg,320,"Chicken 65"
3786,247,veg,143,"Chole Bhature"
3787,262,veg,168,"Chole Bhature"
3788,279,non-veg,232,"Mutton Rogan Josh"
3789,192,veg,264,"Paneer Tikka"
3790,82,non-veg,179,"Mutton Rogan Josh"
3791,289,veg,186,"Veg Biryani"
3792,111,non-veg,104,"Chicken Biryani"
3793,76,non-veg,280,"Chicken 65"
3794,98,non-veg,326,"Chicken Biryani"
3795,180,non-veg,198,"Chicken Biryani"
3796,93,veg,253,"Aloo Paratha"
3797,193,veg,192,"Masala Dosa"
3798,34,non-veg,307,"Fish Curry"
3799,141,veg,201,"Aloo Paratha"
3800,289,non-veg,198,"Chicken Biryani"
3801,109,non-veg,144,"Mutton Rogan Josh"
3802,199,veg,258,"Masala Dosa"
3803,21,veg,177,"Paneer Tikka"
3804,98,veg,314,"Masala Dosa"
3805,15,non-veg,234,"Chicken Biryani"
3806,211,non-veg,226,"Chicken 65"
3807,244,veg,154,"Veg Biryani"
3808,214,veg,187,"Veg Biryani"
3809,252,non-veg,230,"Mutton Rogan Josh"
3810,44,veg,264,"Paneer Tikka"
3811,241,non-veg,218,"Chicken Biryani"
3812,29,veg,160,"Aloo Paratha"
3813,190,non-veg,213,"Mutton Rogan Josh"
3814,279,veg,112,"Veg Biryani"
3815,270,non-veg,319,"Butter Chicken"
3816,21,veg,112,"Veg Biryani"
3817,52,veg,231,"Masala Dosa"
3818,68,veg,290,"Masala Dosa"
3819,287,veg,186,"Aloo Paratha"
3820,50,veg,237,"Paneer Tikka"
3821,280,veg,222,"Veg Biryani"
3822,138,veg,297,"Paneer Tikka"
3823,238,non-veg,288,"Chicken 65"
3824,34,veg,214,"Paneer Tikka"
3825,41,veg,174,"Veg Biryani"
3826,287,veg,174,"Masala Dosa"
3827,291,non-veg,232,"Fish Curry"
3828,169,non-veg,269,"Chicken Biryani"
3829,75,veg,338,"Paneer Tikka"
3830,11,veg,209,"Chole Bhature"
3831,200,non-veg,144,"Fish Curry"
3832,142,veg,244,"Paneer Tikka"
3833,167,non-veg,190,"Chicken 65"
3834,239,non-veg,291,"Chicken 65"
3835,2,veg,182,"Chole Bhature"
3836,71,non-veg,226,"Butter Chicken"
3837,92,veg,302,"Paneer Tikka"
3838,165,non-veg,283,"Chicken 65"
3839,64,veg,139,"Masala Dosa"
3840,9,non-veg,240,"Chicken Biryani"
3841,67,veg,219,"Masala Dosa"
3842,231,non-veg,213,"Mutton Rogan Josh"
3843,266,veg,290,"Masala Dosa"
3844,284,veg,265,"Veg Biryani"
3845,32,veg,288,"Chole Bhature"
3846,118,veg,315,"Aloo Paratha"
3847,214,non-veg,307,"Mutton Rogan Josh"
3848,90,non-veg,220,"Chicken Biryani"
3849,223,non-veg,193,"Chicken 65"
3850,22,non-veg,221,"Mutton Rogan Josh"
3851,153,non-veg,288,"Fish Curry"
3852,258,non-veg,320,"Fish Curry"
3853,177,non-veg,221,"Mutton Rogan Josh"
3854,126,non-veg,194,"Chicken Biryani"
3855,131,veg,218,"Veg Biryani"
3856,90,non-veg,162,"Butter Chicken"
3857,240,non-veg,206,"Mutton Rogan Josh"
3858,274,non-veg,241,"Butter Chicken"
3859,149,non-veg,213,"Fish Curry"
3860,31,veg,199,"Paneer Tikka"
3861,80,veg,227,"Chole Bhature"
3862,213,non-veg,228,"Chicken 65"
3863,104,veg,180,"Masala Dosa"
3864,157,non-veg,216,"Butter Chicken"
3865,199,non-veg,244,"Chicken 65"
3866,68,non-veg,321,"Fish Curry"
3867,189,non-veg,253,"Chicken 65"
3868,3,veg,170,"Aloo Paratha"
3869,58,veg,322,"Masala Dosa"
3870,204,veg,202,"Aloo Paratha"
3871,234,non-veg,191,"Chicken Biryani"
3872,46,veg,172,"Paneer Tikka"
3873,195,veg,198,"Masala Dosa"
3874,125,non-veg,188,"Butter Chicken"
3875,58,non-veg,262,"Chicken 65"
3876,173,veg,215,"Aloo Paratha"
3877,193,veg,250,"Aloo Paratha"
3878,12,non-veg,239,"Mutton Rogan Josh"
3879,62,non-veg,127,"Chicken Biryani"
3880,32,veg,276,"Aloo Paratha"
3881,151,veg,139,"Paneer Tikka"
3882,236,non-veg,120,"Butter Chicken"
3883,193,non-veg,246,"Mutton Rogan Josh"
3884,75,non-veg,228,"Mutton Rogan Josh"
3885,284,veg,219,"Aloo Paratha"
3886,102,veg,316,"Veg Biryani"
3887,214,veg,190,"Paneer Tikka"
3888,127,veg,244,"Paneer Tikka"
3889,118,non-veg,162,"Chicken Biryani"
3890,137,veg,266,"Veg Biryani"
3891,69,veg,297,"Paneer Tikka"
3892,132,non-veg,186,"Chicken Biryani"
3893,260,veg,227,"Aloo Paratha"
3894,212,non-veg,224,"Fish Curry"
3895,277,non-veg,224,"Fish Curry"
3896,183,non-veg,196,"Mutton Rogan Josh"
3897,286,non-veg,298,"Mutton Rogan Josh"
3898,69,non-veg,261,"Butter Chicken"
3899,171,non-veg,216,"Chicken 65"
3900,96,non-veg,219,"Fish Curry"
3901,14,non-veg,120,"Butter Chicken"
3902,5,veg,283,"Chole Bhature"
3903,61,veg,239,"Veg Biryani"
3904,144,non-veg,180,"Butter Chicken"
3905,178,non-veg,266,"Chicken 65"
3906,197,veg,221,"Veg Biryani"
3907,111,veg,204,"Aloo Paratha"
3908,5,veg,271,"Masala Dosa"
3909,180,veg,188,"Aloo Paratha"
3910,190,non-veg,282,"Butter Chicken"
3911,112,veg,295,"Masala Dosa"
3912,81,non-veg,292,"Fish Curry"
3913,17,veg,141,"Masala Dosa"
3914,33,non-veg,240,"Fish Curry"
3915,122,veg,221,"Chole Bhature"
3916,211,veg,251,"Chole Bhature"
3917,64,non-veg,252,"Chicken Biryani"
3918,297,non-veg,254,"Fish Curry"
3919,281,non-veg,175,"Chicken Biryani"
3920,119,non-veg,216,"Chicken 65"
3921,263,veg,305,"Paneer Tikka"
3922,143,veg,195,"Chole Bhature"
3923,248,veg,225,"Aloo Paratha"
3924,102,veg,176,"Paneer Tikka"
3925,79,veg,214,"Aloo Paratha"
3926,282,non-veg,305,"Chicken 65"
3927,286,non-veg,305,"Butter Chicken"
3928,247,non-veg,196,"Chicken Biryani"
3929,204,non-veg,218,"Butter Chicken"
3930,182,veg,174,"Veg Biryani"
3931,66,non-veg,250,"Mutton Rogan Josh"
3932,290,non-veg,217,"Fish Curry"
3933,147,veg,133,"Masala Dosa"
