order_id,order_time,delivery_time,app_session_id,delivery_agent_id,restaurant_id,primary_product_id,delivery_fee_paid,payment_mode,sales_quantity,total_price,delivery_flag,order_day,order_month,order_year,min_time_delivery,order_hour,weekday(order_time)
1488,"2024-09-09 23:57:24","2024-09-10 01:15:24",3148,1495,174,2038,20,Card,5,1286,Paid,9,9,2024,78,23,0
1489,"2024-10-19 17:21:24","2024-10-19 18:36:24",17790,1147,78,1530,31,UPI,1,204,Paid,19,10,2024,75,17,5
1490,"2024-07-30 05:28:38","2024-07-30 06:27:38",9067,1388,109,112,0,UPI,5,1204,Complimentary,30,7,2024,59,5,1
1491,"2025-03-22 21:04:42","2025-03-22 22:20:42",15546,1516,190,4496,26,UPI,3,645,Paid,22,3,2025,76,21,5
1492,"2025-04-15 13:06:16","2025-04-15 13:34:16",1941,1488,276,4276,39,UPI,5,1255,Paid,15,4,2025,28,13,1
1493,"2024-10-30 08:27:09","2024-10-30 09:13:09",19556,1422,267,1216,29,Card,2,394,Paid,30,10,2024,46,8,2
1494,"2025-03-08 23:37:33","2025-03-09 00:15:33",16290,1183,206,975,37,Wallet,1,189,Paid,8,3,2025,38,23,5
1495,"2024-08-01 19:38:37","2024-08-01 20:16:37",792,1561,19,3026,59,UPI,5,1082,Paid,1,8,2024,38,19,3
1496,"2025-05-03 05:03:11","2025-05-03 05:23:11",14997,1288,146,1958,55,Card,2,523,Paid,3,5,2025,20,5,5
1497,"2025-02-09 04:45:55","2025-02-09 05:18:55",2086,1236,64,3917,28,Cash,2,508,Paid,9,2,2025,33,4,6
1498,"2025-05-01 07:23:16","2025-05-01 07:51:16",15456,1163,166,2382,0,Card,5,985,Complimentary,1,5,2025,28,7,3
1499,"2024-09-01 20:03:16","2024-09-01 21:28:16",16209,1280,100,1168,35,UPI,5,1265,Paid,1,9,2024,85,20,6
1500,"2025-04-20 16:11:12","2025-04-20 17:17:12",500,1563,103,955,0,Wallet,4,927,Complimentary,20,4,2025,66,16,6
1501,"2025-06-11 23:09:59","2025-06-12 00:15:59",13978,1871,202,1333,46,UPI,3,586,Paid,11,6,2025,66,23,2
1502,"2025-03-29 23:50:03","2025-03-30 00:58:03",2310,1990,116,2731,58,UPI,3,676,Paid,29,3,2025,68,23,5
1503,"2025-01-04 20:33:34","2025-01-04 21:11:34",12280,1684,175,2627,39,Wallet,1,234,Paid,4,1,2025,38,20,5
1504,"2025-06-07 06:24:13","2025-06-07 07:48:13",14578,1740,48,15,0,Wallet,2,422,Complimentary,7,6,2025,84,6,5
1505,"2025-03-08 02:55:29","2025-03-08 04:08:29",11424,1174,71,230,0,Cash,2,574,Complimentary,8,3,2025,73,2,5
1506,"2025-05-18 02:55:30","2025-05-18 03:41:30",7778,1001,153,711,38,Card,3,703,Paid,18,5,2025,46,2,6
1507,"2024-10-31 22:43:10","2024-10-31 23:52:10",6916,1440,257,4745,0,Wallet,5,1053,Complimentary,31,10,2024,69,22,3
1508,"2025-03-28 05:39:23","2025-03-28 06:11:23",14085,1807,11,2138,39,Card,5,1292,Paid,28,3,2025,32,5,4
1509,"2025-01-17 20:55:57","2025-01-17 21:29:57",1018,1690,194,3609,45,Cash,4,1092,Paid,17,1,2025,34,20,4
1510,"2025-04-21 16:42:42","2025-04-21 18:11:42",18629,1225,255,4865,24,Cash,2,489,Paid,21,4,2025,89,16,0
1511,"2025-01-22 12:06:19","2025-01-22 13:33:19",17791,1567,32,3845,35,UPI,5,1362,Paid,22,1,2025,87,12,2
1512,"2024-07-18 00:45:10","2024-07-18 01:47:10",5447,1283,191,352,33,Cash,2,458,Paid,18,7,2024,62,0,3
1513,"2025-06-16 02:19:08","2025-06-16 02:46:08",14078,1134,56,899,0,Cash,2,466,Complimentary,16,6,2025,27,2,0
1514,"2025-06-05 09:40:44","2025-06-05 10:33:44",10301,1716,151,2828,39,Card,4,788,Paid,5,6,2025,53,9,3
1515,"2025-03-10 22:33:53","2025-03-10 23:23:53",6751,1176,92,2049,26,UPI,2,343,Paid,10,3,2025,50,22,0
1516,"2024-09-03 16:05:23","2024-09-03 16:57:23",14738,1367,103,2705,0,Wallet,2,478,Complimentary,3,9,2024,52,16,1
1517,"2024-10-02 23:02:24","2024-10-02 23:25:24",7520,1142,120,2959,21,Card,4,927,Paid,2,10,2024,23,23,2
1518,"2024-08-01 15:46:57","2024-08-01 16:23:57",6836,1067,60,2499,33,Cash,3,595,Paid,1,8,2024,37,15,3
1519,"2025-04-19 12:24:28","2025-04-19 13:42:28",10067,1963,177,2932,31,Card,3,678,Paid,19,4,2025,78,12,5
1520,"2024-12-06 02:23:44","2024-12-06 03:12:44",257,1701,139,368,40,Card,1,222,Paid,6,12,2024,49,2,4
1521,"2025-01-22 23:29:10","2025-01-23 00:11:10",9174,1898,208,2473,0,Cash,2,368,Complimentary,22,1,2025,42,23,2
1522,"2025-03-14 11:50:06","2025-03-14 12:47:06",18968,1910,141,2638,27,Cash,2,476,Paid,14,3,2025,57,11,4
1523,"2024-09-13 15:34:58","2024-09-13 16:12:58",1801,1864,55,3679,0,UPI,5,1049,Complimentary,13,9,2024,38,15,4
1524,"2025-03-16 08:04:36","2025-03-16 09:22:36",12700,1776,270,2729,50,UPI,4,943,Paid,16,3,2025,78,8,6
1525,"2024-07-20 09:39:25","2024-07-20 10:56:25",4408,1777,242,3741,36,Wallet,2,253,Paid,20,7,2024,77,9,5
1526,"2024-07-01 00:55:09","2024-07-01 02:11:09",14630,1864,147,1648,43,Cash,5,954,Paid,1,7,2024,76,0,0
1527,"2025-02-10 11:23:15","2025-02-10 12:03:15",17362,1773,180,2481,32,Card,5,1094,Paid,10,2,2025,40,11,0
1528,"2025-01-30 10:58:47","2025-01-30 11:31:47",13730,1911,52,4509,34,Wallet,1,249,Paid,30,1,2025,33,10,3
1529,"2024-10-20 17:03:31","2024-10-20 17:52:31",6799,1090,50,1358,26,Card,3,730,Paid,20,10,2024,49,17,6
1530,"2025-05-14 14:37:01","2025-05-14 15:16:01",2282,1460,215,986,49,Card,5,1339,Paid,14,5,2025,39,14,2
1531,"2024-10-25 22:38:28","2024-10-25 23:41:28",4310,1729,156,1471,27,Cash,1,248,Paid,25,10,2024,63,22,4
1532,"2024-07-28 01:52:45","2024-07-28 03:02:45",19863,1815,130,2076,38,Card,1,153,Paid,28,7,2024,70,1,6
1533,"2024-10-07 19:14:28","2024-10-07 20:41:28",14624,1240,104,2254,60,Card,3,741,Paid,7,10,2024,87,19,0
1534,"2025-01-02 14:03:14","2025-01-02 15:14:14",5091,1146,214,3887,44,Wallet,4,921,Paid,2,1,2025,71,14,3
1535,"2025-04-27 01:10:47","2025-04-27 02:06:47",18329,1453,292,992,44,Card,4,1143,Paid,27,4,2025,56,1,6
1536,"2025-02-02 10:14:32","2025-02-02 10:59:32",13633,1392,260,1514,25,UPI,3,502,Paid,2,2,2025,45,10,6
1537,"2024-11-09 19:05:56","2024-11-09 19:33:56",15473,1659,164,4054,35,Cash,1,250,Paid,9,11,2024,28,19,5
1538,"2025-04-08 13:57:30","2025-04-08 15:25:30",16110,1836,214,4017,27,Card,3,712,Paid,8,4,2025,88,13,1
1539,"2024-10-20 16:12:41","2024-10-20 17:33:41",11797,1107,50,4425,52,UPI,5,1108,Paid,20,10,2024,81,16,6
1540,"2025-03-18 02:33:53","2025-03-18 04:03:53",2467,1582,64,1721,33,Card,3,703,Paid,18,3,2025,90,2,1
1541,"2024-07-24 21:40:46","2024-07-24 22:39:46",16460,1431,79,4499,29,UPI,3,652,Paid,24,7,2024,59,21,2
1542,"2024-07-05 15:24:04","2024-07-05 16:53:04",5036,1002,232,1632,41,Card,5,919,Paid,5,7,2024,89,15,4
1543,"2025-06-30 01:40:55","2025-06-30 02:38:55",19418,1350,284,1973,47,UPI,3,681,Paid,30,6,2025,58,1,0
1544,"2024-10-26 02:32:30","2024-10-26 02:56:30",5534,1302,215,3372,35,UPI,1,285,Paid,26,10,2024,24,2,5
1545,"2025-06-18 11:11:44","2025-06-18 12:21:44",16316,1664,175,3462,0,Cash,4,971,Complimentary,18,6,2025,70,11,2
1546,"2024-11-21 03:44:11","2024-11-21 04:39:11",7246,1803,262,3787,52,Wallet,5,852,Paid,21,11,2024,55,3,3
1547,"2024-10-29 13:05:25","2024-10-29 14:08:25",3215,1799,213,6,0,Card,3,784,Complimentary,29,10,2024,63,13,1
1548,"2024-11-15 18:41:49","2024-11-15 19:59:49",12557,1629,81,4431,0,Cash,4,1004,Complimentary,15,11,2024,78,18,4
1549,"2024-12-25 14:31:50","2024-12-25 14:57:50",10213,1085,162,1490,30,UPI,4,757,Paid,25,12,2024,26,14,2
1550,"2025-02-09 10:43:16","2025-02-09 12:12:16",19475,1389,25,1087,34,UPI,5,1281,Paid,9,2,2025,89,10,6
1551,"2024-07-13 10:41:06","2024-07-13 11:51:06",2810,1916,140,3348,50,Wallet,3,682,Paid,13,7,2024,70,10,5
1552,"2025-04-27 06:54:57","2025-04-27 08:24:57",1526,1510,75,4843,43,UPI,2,269,Paid,27,4,2025,90,6,6
1553,"2024-07-04 11:53:16","2024-07-04 12:46:16",14607,1258,280,3821,0,Cash,2,431,Complimentary,4,7,2024,53,11,3
1554,"2025-01-28 04:17:21","2025-01-28 04:57:21",8071,1419,48,4690,31,Wallet,1,256,Paid,28,1,2025,40,4,1
1555,"2025-01-12 16:33:53","2025-01-12 17:12:53",3444,1420,239,1104,45,Wallet,3,664,Paid,12,1,2025,39,16,6
1556,"2025-03-02 07:32:21","2025-03-02 08:46:21",945,1052,256,4645,47,Wallet,3,535,Paid,2,3,2025,74,7,6
1557,"2024-07-12 03:27:40","2024-07-12 04:28:40",10507,1001,44,1332,42,Wallet,3,795,Paid,12,7,2024,61,3,4
1558,"2024-08-15 05:07:59","2024-08-15 05:53:59",16226,1355,278,4049,0,Cash,4,842,Complimentary,15,8,2024,46,5,3
1559,"2024-11-01 07:52:55","2024-11-01 08:19:55",619,1611,270,799,58,Cash,5,1188,Paid,1,11,2024,27,7,4
1560,"2024-09-30 00:35:30","2024-09-30 01:44:30",13241,1199,200,3763,34,UPI,3,639,Paid,30,9,2024,69,0,0
1561,"2025-03-17 17:14:43","2025-03-17 18:24:43",12064,1735,1,1382,0,Cash,3,742,Complimentary,17,3,2025,70,17,0
1562,"2025-04-03 13:34:11","2025-04-03 14:42:11",18521,1013,119,1600,35,Wallet,1,186,Paid,3,4,2025,68,13,3
1563,"2024-08-16 06:56:30","2024-08-16 07:25:30",10433,1205,159,766,42,Card,4,953,Paid,16,8,2024,29,6,4
1564,"2025-06-17 16:06:09","2025-06-17 17:13:09",782,1855,134,2846,0,Cash,4,807,Complimentary,17,6,2025,67,16,1
1565,"2024-07-08 17:38:00","2024-07-08 19:06:00",1109,1411,200,788,31,UPI,2,439,Paid,8,7,2024,88,17,0
1566,"2025-06-25 00:02:19","2025-06-25 00:43:19",7921,1261,109,3801,38,Cash,4,745,Paid,25,6,2025,41,0,2
1567,"2024-10-09 22:41:23","2024-10-09 23:17:23",6632,1283,100,1539,50,Cash,4,907,Paid,9,10,2024,36,22,2
1568,"2025-04-04 09:27:04","2025-04-04 10:48:04",12145,1312,80,3243,0,Cash,4,593,Complimentary,4,4,2025,81,9,4
1569,"2024-07-08 17:55:00","2024-07-08 18:33:00",16237,1843,198,1763,23,UPI,5,1244,Paid,8,7,2024,38,17,0
1570,"2025-04-11 13:08:18","2025-04-11 13:34:18",11729,1371,66,2963,0,Cash,3,690,Complimentary,11,4,2025,26,13,4
1571,"2025-05-04 05:38:06","2025-05-04 06:16:06",8886,1101,135,3538,0,UPI,1,208,Complimentary,4,5,2025,38,5,6
1572,"2024-09-28 01:15:30","2024-09-28 02:00:30",16111,1284,176,592,0,Cash,1,333,Complimentary,28,9,2024,45,1,5
1573,"2025-01-30 22:55:41","2025-01-30 23:46:41",472,1004,146,2968,38,Wallet,1,297,Paid,30,1,2025,51,22,3
1574,"2025-06-20 01:09:15","2025-06-20 02:28:15",13136,1939,130,4198,58,Cash,1,120,Paid,20,6,2025,79,1,4
1575,"2024-12-25 15:37:59","2024-12-25 16:51:59",14205,1726,68,3818,26,UPI,5,1127,Paid,25,12,2024,74,15,2
1576,"2025-03-29 13:12:57","2025-03-29 14:18:57",6962,1235,292,992,31,Wallet,4,928,Paid,29,3,2025,66,13,5
1577,"2024-12-13 05:11:56","2024-12-13 06:22:56",5524,1479,97,843,33,Card,4,894,Paid,13,12,2024,71,5,4
1578,"2024-10-13 00:01:06","2024-10-13 00:28:06",1756,1204,5,1329,23,Wallet,2,395,Paid,13,10,2024,27,0,6
1579,"2024-07-29 21:32:24","2024-07-29 22:55:24",1961,1048,246,609,28,Wallet,2,501,Paid,29,7,2024,83,21,0
1580,"2024-08-02 09:25:57","2024-08-02 09:49:57",3402,1872,165,3979,0,UPI,3,681,Complimentary,2,8,2024,24,9,4
1581,"2024-08-01 21:42:39","2024-08-01 23:04:39",16238,1757,242,3164,55,Card,1,154,Paid,1,8,2024,82,21,3
1582,"2025-04-30 18:21:52","2025-04-30 19:49:52",3283,1708,195,4294,33,Wallet,1,330,Paid,30,4,2025,88,18,2
1583,"2024-08-25 02:42:58","2024-08-25 04:01:58",1440,1750,240,4649,21,Card,4,887,Paid,25,8,2024,79,2,6
1584,"2025-01-24 13:21:55","2025-01-24 14:36:55",12308,1855,298,249,57,Wallet,4,666,Paid,24,1,2025,75,13,4
1585,"2024-12-17 07:22:00","2024-12-17 07:50:00",11380,1777,202,795,0,Wallet,3,585,Complimentary,17,12,2024,28,7,1
1586,"2025-03-03 12:59:40","2025-03-03 14:21:40",11150,1008,279,3546,0,Card,1,278,Complimentary,3,3,2025,82,12,0
1587,"2024-11-24 13:46:31","2024-11-24 14:41:31",8285,1336,225,4547,44,Cash,1,181,Paid,24,11,2024,55,13,6
1588,"2024-09-30 09:32:21","2024-09-30 10:58:21",2420,1001,179,1154,30,Wallet,1,243,Paid,30,9,2024,86,9,0
1589,"2025-02-28 20:45:23","2025-02-28 21:14:23",966,1661,230,4706,0,Card,3,879,Complimentary,28,2,2025,29,20,4
1590,"2024-10-02 14:01:47","2024-10-02 14:21:47",4682,1978,263,3523,42,Card,1,154,Paid,2,10,2024,20,14,2
1591,"2025-03-19 20:04:00","2025-03-19 21:23:00",17969,1667,164,4132,59,UPI,4,667,Paid,19,3,2025,79,20,2
1592,"2025-05-26 13:33:29","2025-05-26 14:57:29",10843,1655,27,4157,23,Wallet,3,593,Paid,26,5,2025,84,13,0
1593,"2024-12-09 08:56:58","2024-12-09 09:25:58",9207,1763,136,2716,55,UPI,3,715,Paid,9,12,2024,29,8,0
1594,"2025-02-05 19:23:47","2025-02-05 20:01:47",9842,1168,262,2285,52,UPI,4,1070,Paid,5,2,2025,38,19,2
1595,"2024-09-07 07:16:09","2024-09-07 08:33:09",14194,1003,14,1815,58,Card,2,339,Paid,7,9,2024,77,7,5
1596,"2025-02-23 20:11:04","2025-02-23 21:02:04",12849,1232,47,3266,37,Cash,3,736,Paid,23,2,2025,51,20,6
1597,"2024-09-20 12:28:48","2024-09-20 12:54:48",10059,1282,51,4722,32,Wallet,2,484,Paid,20,9,2024,26,12,4
1598,"2024-07-22 22:45:41","2024-07-22 23:57:41",15936,1229,80,3406,29,Cash,1,270,Paid,22,7,2024,72,22,0
1599,"2024-10-14 23:39:18","2024-10-15 00:28:18",3357,1017,4,1068,32,UPI,4,859,Paid,14,10,2024,49,23,0
1600,"2024-11-22 19:33:18","2024-11-22 20:35:18",11799,1233,109,1384,52,UPI,3,824,Paid,22,11,2024,62,19,4
1601,"2025-01-15 02:53:59","2025-01-15 03:20:59",3941,1644,52,4509,60,Cash,3,696,Paid,15,1,2025,27,2,2
1602,"2025-05-12 05:44:59","2025-05-12 07:05:59",936,1397,178,3528,49,Card,5,1053,Paid,12,5,2025,81,5,0
1603,"2024-08-29 01:06:52","2024-08-29 02:00:52",4177,1819,81,735,43,Wallet,3,775,Paid,29,8,2024,54,1,3
1604,"2025-04-18 08:05:16","2025-04-18 09:06:16",17349,1277,131,4352,25,Card,3,554,Paid,18,4,2025,61,8,4
1605,"2025-01-26 19:17:25","2025-01-26 20:00:25",4711,1671,132,3527,41,Cash,4,729,Paid,26,1,2025,43,19,6
1606,"2024-08-28 06:59:01","2024-08-28 08:19:01",1949,1954,235,170,51,Wallet,1,141,Paid,28,8,2024,80,6,2
1607,"2025-05-13 16:22:06","2025-05-13 17:16:06",4413,1613,247,4146,30,Cash,3,624,Paid,13,5,2025,54,16,1
1608,"2024-09-24 05:38:23","2024-09-24 06:32:23",187,1261,38,2524,44,UPI,3,652,Paid,24,9,2024,54,5,1
1609,"2025-02-09 08:30:15","2025-02-09 09:12:15",3711,1812,290,3162,57,UPI,2,455,Paid,9,2,2025,42,8,6
1610,"2025-05-24 22:54:17","2025-05-24 23:21:17",807,1904,66,165,20,Card,5,1009,Paid,24,5,2025,27,22,5
1611,"2025-02-07 01:39:44","2025-02-07 02:06:44",1426,1116,23,868,59,Card,5,1055,Paid,7,2,2025,27,1,4
1612,"2024-10-07 10:49:49","2024-10-07 11:53:49",7734,1431,35,421,22,Wallet,5,1172,Paid,7,10,2024,64,10,0
1613,"2024-09-11 04:30:54","2024-09-11 05:37:54",17556,1319,67,4522,50,Wallet,3,544,Paid,11,9,2024,67,4,2
1614,"2025-02-16 13:56:20","2025-02-16 14:51:20",3087,1239,114,4932,31,UPI,5,1152,Paid,16,2,2025,55,13,6
1615,"2025-04-08 20:51:46","2025-04-08 22:13:46",232,1330,13,695,0,Cash,5,1100,Complimentary,8,4,2025,82,20,1
1616,"2024-07-29 06:12:57","2024-07-29 06:42:57",15052,1931,252,3263,0,UPI,2,319,Complimentary,29,7,2024,30,6,0
1617,"2025-04-11 00:19:44","2025-04-11 01:00:44",10800,1854,188,3451,41,UPI,4,782,Paid,11,4,2025,41,0,4
1618,"2024-08-01 18:36:01","2024-08-01 19:01:01",5144,1649,272,1907,41,Wallet,1,219,Paid,1,8,2024,25,18,3
1619,"2024-12-07 11:28:50","2024-12-07 12:56:50",264,1040,147,4718,53,Cash,5,1020,Paid,7,12,2024,88,11,5
1620,"2024-12-25 10:56:19","2024-12-25 11:32:19",9543,1695,17,870,0,Wallet,1,242,Complimentary,25,12,2024,36,10,2
1621,"2024-10-15 12:13:39","2024-10-15 12:33:39",2558,1662,16,1872,39,UPI,3,715,Paid,15,10,2024,20,12,1
1622,"2024-10-30 06:09:55","2024-10-30 06:58:55",1211,1920,282,952,0,Wallet,5,910,Complimentary,30,10,2024,49,6,2
1623,"2024-09-29 12:03:29","2024-09-29 13:25:29",15805,1369,201,1647,49,Wallet,2,478,Paid,29,9,2024,82,12,6
1624,"2025-04-15 00:19:43","2025-04-15 01:25:43",13034,1048,146,2968,39,Wallet,2,523,Paid,15,4,2025,66,0,1
1625,"2025-04-04 12:36:36","2025-04-04 13:28:36",8714,1006,279,2641,26,UPI,4,1036,Paid,4,4,2025,52,12,4
1626,"2024-07-14 12:44:27","2024-07-14 13:53:27",8590,1858,89,3577,0,Cash,2,395,Complimentary,14,7,2024,69,12,6
1627,"2025-04-01 11:58:57","2025-04-01 12:41:57",19409,1174,250,2264,29,Wallet,4,991,Paid,1,4,2025,43,11,1
1628,"2024-08-28 14:28:45","2024-08-28 15:14:45",16967,1229,146,2968,41,Cash,3,829,Paid,28,8,2024,46,14,2
1629,"2024-12-13 11:13:36","2024-12-13 12:30:36",7063,1600,3,1118,56,Card,2,450,Paid,13,12,2024,77,11,4
1630,"2025-02-13 18:09:16","2025-02-13 19:16:16",5021,1826,59,3347,50,Cash,3,578,Paid,13,2,2025,67,18,3
1631,"2025-05-08 16:52:40","2025-05-08 17:22:40",13213,1311,183,837,38,Cash,1,156,Paid,8,5,2025,30,16,3
1632,"2025-04-07 04:23:27","2025-04-07 05:25:27",17435,1104,73,4112,44,Card,1,211,Paid,7,4,2025,62,4,0
1633,"2024-10-26 14:06:13","2024-10-26 14:47:13",3995,1905,255,1654,59,Wallet,4,986,Paid,26,10,2024,41,14,5
1634,"2024-10-26 07:47:28","2024-10-26 09:07:28",17635,1578,144,334,23,Card,1,267,Paid,26,10,2024,80,7,5
1635,"2024-08-07 10:05:31","2024-08-07 10:45:31",13558,1294,255,1,0,Card,2,427,Complimentary,7,8,2024,40,10,2
1636,"2024-07-18 00:53:17","2024-07-18 02:23:17",18697,1996,60,2395,59,Cash,3,719,Paid,18,7,2024,90,0,3
1637,"2024-12-13 16:25:32","2024-12-13 16:59:32",19701,1107,215,4510,44,UPI,3,760,Paid,13,12,2024,34,16,4
1638,"2024-08-22 17:34:10","2024-08-22 17:55:10",12623,1948,197,127,0,Cash,2,507,Complimentary,22,8,2024,21,17,3
1639,"2025-02-27 12:07:40","2025-02-27 13:32:40",18635,1881,134,3776,0,Wallet,4,838,Complimentary,27,2,2025,85,12,3
1640,"2024-08-29 04:45:50","2024-08-29 05:53:50",14173,1059,225,4802,60,Card,5,957,Paid,29,8,2024,68,4,3
1641,"2025-03-21 12:16:39","2025-03-21 13:34:39",6691,1455,205,944,0,Card,5,1040,Complimentary,21,3,2025,78,12,4
1642,"2025-01-23 20:06:17","2025-01-23 21:26:17",4103,1217,56,2404,37,UPI,1,246,Paid,23,1,2025,80,20,3
1643,"2025-06-04 08:39:51","2025-06-04 09:36:51",14984,1141,234,2526,42,UPI,2,544,Paid,4,6,2025,57,8,2
1644,"2024-10-05 10:22:09","2024-10-05 11:20:09",10977,1626,150,1582,40,Card,3,773,Paid,5,10,2024,58,10,5
1645,"2024-10-23 11:40:25","2024-10-23 13:03:25",3544,1991,3,1118,32,Cash,3,678,Paid,23,10,2024,83,11,2
1646,"2025-05-10 10:20:01","2025-05-10 11:04:01",7360,1044,23,882,0,UPI,3,571,Complimentary,10,5,2025,44,10,5
1647,"2025-04-30 09:37:57","2025-04-30 10:36:57",9057,1900,34,3029,38,Wallet,2,297,Paid,30,4,2025,59,9,2
1648,"2025-01-31 07:15:51","2025-01-31 08:12:51",19252,1228,253,115,44,Card,1,137,Paid,31,1,2025,57,7,4
1649,"2025-01-26 08:48:19","2025-01-26 09:35:19",2609,1193,119,1600,52,Wallet,3,608,Paid,26,1,2025,47,8,6
1650,"2025-01-27 09:03:22","2025-01-27 10:27:22",1946,1457,149,2958,33,Card,3,625,Paid,27,1,2025,84,9,0
1651,"2024-12-11 07:11:44","2024-12-11 07:33:44",4228,1410,52,4509,49,Card,5,1204,Paid,11,12,2024,22,7,2
1652,"2025-01-25 18:59:26","2025-01-25 20:23:26",5981,1837,248,2662,55,Card,5,1220,Paid,25,1,2025,84,18,5
1653,"2024-09-21 20:05:45","2024-09-21 20:56:45",7078,1081,27,1021,26,UPI,5,1069,Paid,21,9,2024,51,20,5
1654,"2024-07-27 02:55:11","2024-07-27 03:50:11",19501,1037,146,4403,60,Wallet,5,1319,Paid,27,7,2024,55,2,5
1655,"2024-08-26 09:18:29","2024-08-26 10:00:29",2874,1095,151,4316,0,Cash,3,740,Complimentary,26,8,2024,42,9,0
1656,"2024-12-28 16:00:53","2024-12-28 17:16:53",6549,1983,78,2215,40,UPI,1,204,Paid,28,12,2024,76,16,5
1657,"2025-06-30 00:25:03","2025-06-30 01:51:03",13610,1458,285,2874,37,Card,2,560,Paid,30,6,2025,86,0,0
1658,"2024-12-26 00:05:31","2024-12-26 00:29:31",9189,1180,186,2938,40,Card,5,1186,Paid,26,12,2024,24,0,3
1659,"2024-08-25 19:16:37","2024-08-25 20:16:37",13930,1299,279,2641,52,Wallet,3,645,Paid,25,8,2024,60,19,6
1660,"2024-08-19 14:42:15","2024-08-19 15:58:15",16512,1804,85,3362,57,Cash,5,1073,Paid,19,8,2024,76,14,0
1661,"2025-02-18 08:19:58","2025-02-18 09:32:58",282,1671,50,1950,44,UPI,5,1271,Paid,18,2,2025,73,8,1
1662,"2025-06-25 23:58:56","2025-06-26 01:28:56",5161,1141,275,3137,34,Card,3,796,Paid,25,6,2025,90,23,2
1663,"2025-02-27 05:15:25","2025-02-27 05:37:25",12326,1671,116,565,53,Wallet,4,958,Paid,27,2,2025,22,5,3
1664,"2024-08-03 07:55:46","2024-08-03 09:14:46",4167,1845,46,3629,49,Card,2,506,Paid,3,8,2024,79,7,5
1665,"2025-06-10 09:21:36","2025-06-10 10:15:36",7390,1527,232,4396,29,Wallet,4,939,Paid,10,6,2025,54,9,1
1666,"2024-10-26 21:18:42","2024-10-26 22:26:42",16664,1953,118,2435,48,UPI,4,963,Paid,26,10,2024,68,21,5
1667,"2024-08-16 00:20:20","2024-08-16 01:08:20",5224,1874,277,1379,50,Cash,2,514,Paid,16,8,2024,48,0,4
1668,"2025-06-22 23:07:02","2025-06-23 00:35:02",58,1147,218,1427,60,Cash,5,1070,Paid,22,6,2025,88,23,6
1669,"2025-04-10 17:52:40","2025-04-10 18:32:40",7915,1479,247,2691,0,Wallet,5,1029,Complimentary,10,4,2025,40,17,3
1670,"2025-02-08 11:20:44","2025-02-08 12:38:44",18017,1044,123,2816,36,Wallet,2,548,Paid,8,2,2025,78,11,5
1671,"2025-05-06 10:05:58","2025-05-06 11:15:58",8019,1115,216,596,50,Wallet,5,1055,Paid,6,5,2025,70,10,1
1672,"2024-09-04 21:21:20","2024-09-04 22:31:20",11947,1472,17,2667,22,Wallet,5,1021,Paid,4,9,2024,70,21,2
1673,"2024-08-10 20:29:00","2024-08-10 21:22:00",2748,1167,61,470,22,Cash,3,721,Paid,10,8,2024,53,20,5
1674,"2024-12-31 17:02:28","2024-12-31 18:09:28",6458,1117,5,330,33,Wallet,1,277,Paid,31,12,2024,67,17,1
1675,"2024-11-07 01:43:02","2024-11-07 02:45:02",5659,1615,69,135,59,Wallet,2,310,Paid,7,11,2024,62,1,3
1676,"2025-02-20 09:44:41","2025-02-20 10:25:41",7537,1017,294,3125,56,Card,5,1203,Paid,20,2,2025,41,9,3
1677,"2025-05-13 08:50:11","2025-05-13 09:49:11",4561,1780,171,4227,21,Cash,1,206,Paid,13,5,2025,59,8,1
1678,"2024-11-03 22:13:53","2024-11-03 23:35:53",8289,1138,19,1631,37,Wallet,2,337,Paid,3,11,2024,82,22,6
1679,"2024-12-05 09:00:34","2024-12-05 10:02:34",17470,1381,271,3652,58,Wallet,5,898,Paid,5,12,2024,62,9,3
1680,"2024-07-24 01:13:43","2024-07-24 02:34:43",430,1056,246,1612,0,Cash,5,1078,Complimentary,24,7,2024,81,1,2
1681,"2024-07-04 15:10:41","2024-07-04 15:54:41",5462,1907,207,4188,36,UPI,5,1286,Paid,4,7,2024,44,15,3
1682,"2025-05-25 00:38:32","2025-05-25 01:42:32",8837,1802,250,512,0,UPI,2,481,Complimentary,25,5,2025,64,0,6
1683,"2024-09-06 22:58:41","2024-09-06 23:24:41",9519,1808,253,3045,43,Wallet,4,824,Paid,6,9,2024,26,22,4
1684,"2024-08-28 11:19:40","2024-08-28 11:56:40",16885,1278,228,79,23,Wallet,1,224,Paid,28,8,2024,37,11,2
1685,"2025-06-25 21:54:17","2025-06-25 23:14:17",12231,1602,166,3217,30,Wallet,3,746,Paid,25,6,2025,80,21,2
1686,"2025-01-29 00:46:14","2025-01-29 01:55:14",15942,1914,281,1746,33,Cash,3,609,Paid,29,1,2025,69,0,2
1687,"2024-08-09 05:10:10","2024-08-09 06:28:10",3709,1209,111,4027,57,Cash,2,564,Paid,9,8,2024,78,5,4
1688,"2025-01-19 16:45:15","2025-01-19 17:46:15",17575,1540,123,2546,0,UPI,4,687,Complimentary,19,1,2025,61,16,6
1689,"2025-05-03 08:49:30","2025-05-03 09:50:30",10824,1438,135,2591,50,UPI,3,780,Paid,3,5,2025,61,8,5
1690,"2025-02-08 16:10:46","2025-02-08 17:36:46",14224,1349,199,1386,43,Wallet,2,533,Paid,8,2,2025,86,16,5
